ISO Code,dt,CO2,population,delta,AverageTemperature,footprint
AFG,1985,0.29782772711649363,11783050.0,1.84525,14.888749999999995,10271366.6744893
AFG,1986,0.270891120891651,11601041.0,1.17967,14.223166666666666,9677322.7754803
AFG,1987,0.2716116591486166,11502761.0,1.9405,14.983999999999995,10572756.142138
AFG,1988,0.2484725612101946,11540888.0,2.3455,15.388999999999998,9829030.56401375
AFG,1989,0.23569461339733727,11777609.0,1.08225,14.125750000000002,10035907.2619924
AFG,1990,0.21344980543082542,12249114.0,1.94983,14.993333333333332,9507314.23814076
AFG,1991,0.18767272369895555,12993657.0,1.32725,14.37075,9241170.32418065
AFG,1992,0.09966647428971025,13981231.0,1.01258,14.056083333333332,9417477.26595481
AFG,1993,0.08915403602189029,15095099.0,1.39575,14.439249999999996,9621225.06856282
AFG,1994,0.08003916966590467,16172719.0,1.71125,14.75475,9951974.93574099
AFG,1995,0.07269861805062487,17099541.0,1.81567,14.859166666666667,10438220.7439471
AFG,1996,0.06604469848987403,17822884.0,1.3825,14.426000000000002,11263575.2047771
AFG,1997,0.05964838217337387,18381605.0,1.8605,14.904000000000002,12169292.4802183
AFG,1998,0.055207170017343626,18863999.0,2.089,15.1325,12816765.383240301
AFG,1999,0.04233259718416243,19403676.0,2.34525,15.38875,13338610.161286
AFG,2000,0.03850633997944436,20093756.0,2.45433,15.497833333333334,12309319.4768034
AFG,2001,0.039002334346999776,20966463.0,2.73458,15.778083333333333,11807217.559359401
AFG,2002,0.04871554827557857,21979923.0,2.49417,15.537666666666668,14264736.5733038
AFG,2003,0.05182959993975248,23064851.0,1.8725,14.916000000000002,15017256.657401599
AFG,2004,0.03937782772645559,24118979.0,2.72742,15.77091666666667,13984960.5853606
AFG,2005,0.052948214891285074,25070798.0,1.9365,14.98,16277844.6273335
AFG,2006,0.06372847187223024,25893450.0,2.55208,15.595583333333332,15812705.328531303
AFG,2007,0.08541750636214912,26616792.0,2.06267,15.106166666666667,17216389.0084181
AFG,2008,0.15410142239524824,27294031.0,2.173,15.216500000000002,17398883.095175102
AFG,2009,0.24172268210942086,28004331.0,2.21425,15.257749999999994,20868574.0167032
AFG,2010,0.29383699368892313,28803167.0,2.78517,15.828666666666667,22059784.0432659
AFG,2011,0.4120169382608718,29708599.0,2.4745,15.517999999999999,22329504.5593721
AFG,2012,0.3503705806940219,30696958.0,1.43808,14.481583333333333,26497045.176807698
AFG,2013,0.3156017732179895,31731688.0,3.49013,16.533625,27270736.4938003
AGO,1960,0.09747160378665795,5643182.0,0.35525,21.92708333333333,
AGO,1961,0.0790380850140726,5753024.0,0.36692,21.93875,4492603.31208587
AGO,1962,0.20128907626429385,5866061.0,0.27683,21.84866666666667,4871679.36249931
AGO,1963,0.19253473461800408,5980417.0,0.26592,21.837750000000003,4856450.60487928
AGO,1964,0.20100336089301712,6093321.0,0.11458,21.68641666666667,5569680.01394921
AGO,1965,0.19152841093102232,6203299.0,0.24808,21.81991666666667,5450597.49552942
AGO,1966,0.24641278525207733,6309770.0,0.53142,22.103250000000006,6356009.82670883
AGO,1967,0.15491157826311633,6414995.0,0.20458,21.776416666666666,6078755.66419099
AGO,1968,0.2563159978607531,6523791.0,0.17633,21.748166666666666,6020561.95955681
AGO,1969,0.4195505636922232,6642632.0,0.61867,22.1905,6707868.9864131
AGO,1970,0.528697987908295,6776381.0,0.578,22.14983333333333,7861318.364832901
AGO,1971,0.4923022333909654,6927269.0,0.26517,21.837,7799963.33573569
AGO,1972,0.635214721020957,7094834.0,0.43917,22.01100000000001,8528400.48291003
AGO,1973,0.670624323299386,7277960.0,0.77783,22.34966666666667,7633011.36542233
AGO,1974,0.6520233631393175,7474338.0,0.05167,21.6235,7836599.76415243
AGO,1975,0.5746931426691827,7682479.0,0.16708,21.738916666666668,7502016.75092781
AGO,1976,0.4158503034490457,7900997.0,-0.12442,21.447416666666673,7115003.92190268
AGO,1977,0.4347550383790998,8130988.0,0.37892,21.95075,7941703.36091357
AGO,1978,0.6461792038750037,8376147.0,0.24517,21.817000000000004,8311839.76330789
AGO,1979,0.6369442370156828,8641521.0,0.57292,22.14475,8176034.95583958
AGO,1980,0.5987173428593825,8929900.0,0.50575,22.077583333333337,8443344.14813172
AGO,1981,0.5712019040063467,9244507.0,0.45608,22.027916666666666,8607007.24692421
AGO,1982,0.48525154464193654,9582156.0,0.24817,21.82,8495052.52631314
AGO,1983,0.5150715466509699,9931562.0,0.79542,22.36725,8072352.16643167
AGO,1984,0.4873956938778112,10277321.0,0.78433,22.35616666666667,8317429.49946777
AGO,1985,0.4431214430105942,10609042.0,0.45,22.021833333333333,8560159.70022181
AGO,1986,0.4267687216882426,10921037.0,0.46442,22.036249999999995,8428711.37886221
AGO,1987,0.5184278000846476,11218268.0,1.17808,22.749916666666664,8578597.97683731
AGO,1988,0.4455573439147998,11513968.0,0.8405,22.412333333333336,8675940.31271802
AGO,1989,0.4235242770564249,11827237.0,0.55033,22.12216666666667,8685726.10929781
AGO,1990,0.42028425393509283,12171441.0,0.89458,22.46641666666667,8449353.45830652
AGO,1991,0.4054501050946489,12553446.0,0.52358,22.095416666666665,8264014.60581572
AGO,1992,0.4006786525188835,12968345.0,0.92675,22.49858333333333,8221819.42313055
AGO,1993,0.4308892581723868,13403734.0,0.71917,22.291,8203052.02273362
AGO,1994,0.2810925793753058,13841301.0,0.61758,22.189416666666666,8673486.37032818
AGO,1995,0.7691734259612135,14268994.0,1.36433,22.936166666666665,8187577.37545881
AGO,1996,0.7123063414384302,14682284.0,0.90742,22.47925,8535060.32776092
AGO,1997,0.4892093773595448,15088981.0,0.74533,22.317166666666665,8918125.98691118
AGO,1998,0.4713739101584475,15504318.0,1.54833,23.120166666666666,9497026.3431819
AGO,1999,0.5740835947060289,15949766.0,0.81025,22.382083333333334,9678913.25784985
AGO,2000,0.580352661444089,16440924.0,0.78883,22.360666666666663,10633691.843642099
AGO,2001,0.5730474927496279,16983266.0,0.93108,22.50291666666667,11141166.8669592
AGO,2002,0.7207688493635763,17572649.0,1.35367,22.9255,12422383.3946501
AGO,2003,0.4979750726362796,18203369.0,1.49475,23.06658333333333,12961494.5958151
AGO,2004,0.9961654781615497,18865716.0,1.001,22.57283333333333,13437155.055742301
AGO,2005,0.9797400256191752,19552542.0,1.39425,22.96608333333333,13743166.3358211
AGO,2006,1.0988838981998135,20262399.0,0.37525,21.94708333333333,14107753.113983499
AGO,2007,1.1978439815775899,20997687.0,0.85525,22.42708333333334,15489097.363937803
AGO,2008,1.1815267594448748,21759420.0,0.7155,22.28733333333333,16381279.691056302
AGO,2009,1.232494515300019,22549547.0,0.74467,22.3165,17607132.6724938
AGO,2010,1.2434055849145609,23369131.0,1.10967,22.6815,18804238.9657445
AGO,2011,1.2527892548546953,24218565.0,0.45783,22.02966666666667,20373499.688185398
AGO,2012,1.3308430177537192,25096150.0,0.5515,22.12333333333333,19938384.1572108
AGO,2013,1.2546172178685255,25998340.0,0.93604,22.507875,22957308.3984888
ALB,1960,1.258194927896569,1608800.0,-0.47775,13.335083333333333,
ALB,1961,1.3741860465116278,1659800.0,-0.49608,13.31675,3104565.75330549
ALB,1962,1.439955963791672,1711319.0,-0.74408,13.06875,3047904.6770554
ALB,1963,1.1816811441597486,1762621.0,-0.727,13.085833333333335,2981220.5256336
ALB,1964,1.1117419596667282,1814135.0,-1.2975,12.515333333333333,3180479.00718933
ALB,1965,1.1660990427345477,1864791.0,-1.43442,12.378416666666665,3301439.63893089
ALB,1966,1.3330554645866206,1914573.0,-0.60825,13.204583333333336,3469064.53345377
ALB,1967,1.3637463001081607,1965598.0,-1.19108,12.621749999999995,3425159.12453776
ALB,1968,1.5195512769795556,2022272.0,-0.94325,12.869583333333333,3775823.33641333
ALB,1969,1.5589675720986984,2081695.0,-1.00992,12.802916666666668,4125250.68412442
ALB,1970,1.7532399054263703,2135479.0,-0.97317,12.839666666666664,4385988.29475377
ALB,1971,1.9894979233065477,2187853.0,-1.27842,12.534416666666667,4495724.7223848
ALB,1972,2.5159143980320318,2243126.0,-1.20458,12.60825,4769963.34827929
ALB,1973,2.3038974168739155,2296752.0,-1.32617,12.48666666666667,4608949.45565375
ALB,1974,1.8490066907107883,2350124.0,-1.253,12.559833333333332,4598626.53047272
ALB,1975,1.9106336370414387,2404831.0,-1.24442,12.56841666666667,4635293.38060386
ALB,1976,2.0135845624573423,2458526.0,-1.77658,12.03625,5026069.83160513
ALB,1977,2.2758763913610496,2513546.0,-0.58958,13.22325,5218429.40341599
ALB,1978,2.5306250404283888,2566266.0,-1.54925,12.263583333333335,5453376.36215701
ALB,1979,2.8982085175824883,2617832.0,-0.82367,12.989166666666668,5911077.71292235
ALB,1980,1.9350583103199592,2671997.0,-1.65075,12.162083333333335,5800563.53207983
ALB,1981,2.693023914402345,2726056.0,-1.23417,12.578666666666667,5468811.01759292
ALB,1982,2.6248567851342433,2784278.0,-0.79758,13.01525,5606696.37208624
ALB,1983,2.683239918986202,2843960.0,-1.30192,12.510916666666667,5982658.91522433
ALB,1984,2.694291373622836,2904429.0,-1.17208,12.64075,6184085.81196787
ALB,1985,2.6580153820104275,2964762.0,-0.86467,12.948166666666667,6067990.73871786
ALB,1986,2.66535622064854,3022635.0,-0.75642,13.056416666666665,6106916.18308379
ALB,1987,2.41406081518223,3083605.0,-0.81625,12.996583333333332,6219910.63279604
ALB,1988,2.33159853051997,3142336.0,-0.76875,13.044083333333335,6205116.30350089
ALB,1989,2.7832430746143904,3227943.0,-1.009,12.803833333333335,6338131.46561044
ALB,1990,1.6781066543497694,3286542.0,-0.34417,13.46866666666667,5797220.09217919
ALB,1991,1.3122126001365255,3266790.0,-1.474,12.338833333333335,5437211.39604576
ALB,1992,0.7747249109111408,3247039.0,-0.72817,13.084666666666665,5282219.35889414
ALB,1993,0.7237902919696946,3227287.0,-0.69025,13.122583333333335,4362981.41031055
ALB,1994,0.6002037077682059,3207536.0,0.28683,14.09966666666667,3855027.16138533
ALB,1995,0.6545371330052476,3187784.0,-1.03075,12.782083333333334,3607526.49774584
ALB,1996,0.6366253129307681,3168033.0,-1.07633,12.7365,3982155.64345423
ALB,1997,0.49036505953566406,3148281.0,-0.91192,12.900916666666667,3431741.30258731
ALB,1998,0.5602714373843307,3128530.0,-0.50158,13.311250000000005,3787978.75945263
ALB,1999,0.9601644118685864,3108778.0,-0.15908,13.65375,4591735.61792644
ALB,2000,0.9781746808946636,3089027.0,-0.06625,13.746583333333335,4715148.62189405
ALB,2001,1.0533041759403798,3060173.0,-0.12242,13.690416666666666,4793674.2328713
ALB,2002,1.2295407094699788,3051010.0,-0.25292,13.559916666666668,5366795.60624123
ALB,2003,1.412697195961595,3039616.0,-0.18625,13.62658333333333,5423607.39229135
ALB,2004,1.376212735043554,3026939.0,-0.55467,13.258166666666664,6030741.56356864
ALB,2005,1.4124982110166837,3011487.0,-1.06575,12.747083333333334,6160099.2783448
ALB,2006,1.3025763672216344,2992547.0,-0.83592,12.976916666666668,6436710.47183644
ALB,2007,1.322334855322377,2970017.0,0.07767,13.8905,6798438.9428766
ALB,2008,1.4843111388878143,2947314.0,0.14233,13.955166666666665,6702921.13407761
ALB,2009,1.4956001993496884,2927519.0,0.03142,13.84425,6815357.2583161
ALB,2010,1.5785735839185504,2913021.0,-0.03742,13.775416666666667,6763373.15319816
ALB,2011,1.8037147248291423,2905195.0,-0.36958,13.443250000000004,7287074.68749488
ALB,2012,1.6929083254350004,2900401.0,-0.04458,13.76825,6773798.00071672
ALB,2013,1.7492110786116644,2895092.0,1.18104,14.993875000000005,6616186.32750213
AND,1960,,13411.0,-0.598,11.214,
AND,1961,,14375.0,0.4495,12.2615,
AND,1962,,15370.0,-0.73267,11.079333333333333,
AND,1963,,16412.0,-1.17583,10.636166666666666,
AND,1964,,17469.0,-0.27092,11.541083333333333,
AND,1965,,18549.0,-0.78608,11.025916666666665,
AND,1966,,19647.0,-0.22725,11.58475,
AND,1967,,20758.0,-0.20508,11.606916666666665,
AND,1968,,21890.0,-0.3755,11.436500000000002,
AND,1969,,23058.0,-0.92717,10.884833333333333,
AND,1970,,24276.0,-0.43542,11.376583333333334,
AND,1971,,25559.0,-0.61983,11.192166666666667,
AND,1972,,26892.0,-1.071,10.741,
AND,1973,,28232.0,-0.63542,11.176583333333333,
AND,1974,,29520.0,-0.73467,11.077333333333335,
AND,1975,,30705.0,-0.56425,11.247749999999998,
AND,1976,,31777.0,-0.5075,11.3045,
AND,1977,,32771.0,-0.67767,11.134333333333332,
AND,1978,,33737.0,-0.77125,11.040749999999996,
AND,1979,,34818.0,-0.51025,11.30175,
AND,1980,,36067.0,-1.0395,10.7725,
AND,1981,,37500.0,-0.266,11.546,
AND,1982,,39114.0,0.37317,12.18516666666667,
AND,1983,,40867.0,0.17975,11.991749999999998,
AND,1984,,42706.0,-0.77925,11.03275,
AND,1985,,44600.0,-0.48658,11.325416666666667,
AND,1986,,46517.0,-0.1885,11.623500000000002,
AND,1987,,48455.0,-0.13175,11.680250000000004,
AND,1988,,50434.0,0.16192,11.973916666666668,
AND,1989,,52448.0,0.77308,12.585083333333333,
AND,1990,7.4673356693390085,54509.0,0.64358,12.455583333333335,
AND,1991,7.182456635669037,56671.0,-0.24658,11.565416666666666,
AND,1992,6.912053389485124,58888.0,-0.31358,11.498416666666666,
AND,1993,6.736054845746338,60971.0,-0.37983,11.432166666666667,
AND,1994,6.4942004243981035,62677.0,0.82025,12.63225,
AND,1995,6.662051683633517,63850.0,0.56442,12.376416666666666,
AND,1996,7.065071472964575,64360.0,-0.07058,11.741416666666666,
AND,1997,7.239712717832325,64327.0,1.08417,12.896166666666668,
AND,1998,7.660783885753484,64142.0,0.30675,12.11875,
AND,1999,7.975454404225571,64370.0,0.36667,12.178666666666668,
AND,2000,8.019284294234591,65390.0,0.49992,12.311916666666667,
AND,2001,7.78695000074249,67341.0,0.40408,12.216083333333335,
AND,2002,7.590615140829991,70049.0,0.50758,12.319583333333336,
AND,2003,7.31576070618458,73182.0,1.08867,12.900666666666668,
AND,2004,7.358624940978962,76244.0,0.231,12.043,
AND,2005,7.299871936297818,78867.0,-0.16858,11.643416666666667,
AND,2006,6.746218715659765,80991.0,1.02233,12.834333333333333,
AND,2007,6.519465911977069,82683.0,0.34325,12.15525,
AND,2008,6.427886621910065,83861.0,0.16658,11.978583333333333,
AND,2009,6.121652340697593,84462.0,0.75467,12.566666666666665,
AND,2010,6.122594702127912,84449.0,-0.33117,11.480833333333335,
AND,2011,5.867129944717077,83751.0,1.18242,12.994416666666668,
AND,2012,5.916596911356165,82431.0,0.52792,12.339916666666667,
AND,2013,5.900752587017874,80788.0,0.49587,12.307875,
ARE,1960,0.11875769156033421,92634.0,0.65517,27.78566666666667,
ARE,1961,0.10883673994341003,101078.0,0.62958,27.76008333333333,
ARE,1962,0.16301835123408495,112472.0,0.78975,27.92025,
ARE,1963,0.17522259210295782,125566.0,0.62117,27.75166666666667,
ARE,1964,0.1323549581676039,138529.0,0.014,27.1445,
ARE,1965,0.14632686450033916,150362.0,0.65508,27.78558333333333,
ARE,1966,0.15995039911266754,160481.0,0.76642,27.89691666666667,
ARE,1967,5.383684807056488,170283.0,0.51033,27.640833333333337,
ARE,1968,6.785773551535531,183194.0,0.33592,27.466416666666664,
ARE,1969,100.69766951231479,203820.0,1.13575,28.266250000000007,
ARE,1970,64.74501377925172,235499.0,1.12817,28.25866666666667,
ARE,1971,75.98153209377062,278808.0,0.49225,27.62275000000001,
ARE,1972,70.4836278398846,332760.0,0.29217,27.42266666666666,
ARE,1973,77.12098727509857,397174.0,0.54408,27.67458333333333,
ARE,1974,66.46069916243073,471364.0,0.565,27.69550000000001,
ARE,1975,56.05113796263558,554324.0,0.47575,27.606250000000006,
ARE,1976,61.290207947222555,646943.0,0.44067,27.57116666666667,
ARE,1977,51.84464328440604,748117.0,1.43842,28.56891666666667,
ARE,1978,52.58289939009365,852262.0,0.93933,28.06983333333333,
ARE,1979,38.45180979790765,952040.0,0.96967,28.10016666666667,
ARE,1980,35.40411978694992,1042384.0,1.17058,28.30108333333333,
ARE,1981,32.88162815594611,1120900.0,1.00442,28.13491666666667,
ARE,1982,30.996460831662525,1189545.0,0.19692,27.327416666666675,
ARE,1983,28.20499098207588,1253060.0,0.23925,27.36975,
ARE,1984,35.188212469225874,1318478.0,0.26933,27.39983333333333,
ARE,1985,35.89096956835546,1391052.0,0.59325,27.72375,
ARE,1986,32.0839895993664,1472218.0,0.73683,27.86733333333333,
ARE,1987,30.558372492660432,1560718.0,0.96383,28.09433333333333,
ARE,1988,29.21022991830777,1655849.0,1.00975,28.14025,
ARE,1989,31.02882617339097,1756043.0,0.45475,27.58525,
ARE,1990,27.959245210394297,1860174.0,1.12958,28.26008333333333,
ARE,1991,28.93913532105668,1970026.0,0.56658,27.69708333333333,
ARE,1992,27.861368449453884,2086639.0,0.15358,27.28408333333333,
ARE,1993,29.8904510046865,2207405.0,0.93992,28.070416666666674,
ARE,1994,31.404397587308896,2328686.0,1.26692,28.39741666666667,
ARE,1995,28.846990795566846,2448820.0,0.85583,27.98633333333333,
ARE,1996,15.97008152406438,2571020.0,1.18875,28.31925000000001,
ARE,1997,15.424431390994847,2700010.0,0.99017,28.12066666666667,
ARE,1998,28.714321502248826,2838145.0,2.16208,29.29258333333333,
ARE,1999,26.228427709073337,2988162.0,2.16792,29.298416666666668,
ARE,2000,35.67825922961719,3154925.0,1.74725,28.87775,
ARE,2001,30.49115342245655,3326032.0,1.87908,29.00958333333333,
ARE,2002,24.151248905119477,3507232.0,1.9275,29.05800000000001,
ARE,2003,28.552553066170095,3741932.0,2.09783,29.22833333333333,
ARE,2004,27.701208019411286,4087931.0,1.9735,29.104,
ARE,2005,25.362372646117688,4579562.0,1.86242,28.992916666666673,
ARE,2006,23.63108943249488,5242032.0,1.85358,28.98408333333333,
ARE,2007,22.43980121332209,6044067.0,2.02558,29.15608333333333,
ARE,2008,22.82394719214978,6894278.0,1.5545,28.68500000000001,
ARE,2009,21.908556083675858,7666393.0,1.99717,29.127666666666673,
ARE,2010,19.443690267939143,8270684.0,2.54083,29.67133333333333,
ARE,2011,19.076488776272058,8672475.0,2.07492,29.205416666666668,
ARE,2012,19.8176842234884,8900453.0,2.29533,29.42583333333333,
ARE,2013,18.954163785801057,9006263.0,2.24013,29.370625000000004,
ARG,1960,2.3674730316466666,20619075.0,0.19858,14.99366666666667,
ARG,1961,2.4426158983713946,20953077.0,0.17783,14.972916666666665,86486454.27214009
ARG,1962,2.52239210450438,21287682.0,0.05733,14.852416666666667,74988544.6579943
ARG,1963,2.316356332301044,21621840.0,0.05208,14.847166666666665,70314501.4309783
ARG,1964,2.5383793033128605,21953929.0,-0.36383,14.43125,80976615.72037059
ARG,1965,2.641714344181922,22283390.0,0.1145,14.909583333333332,81380303.2697233
ARG,1966,2.792653799316972,22608748.0,-0.11708,14.678,82707038.60868259
ARG,1967,2.8581622969236755,22932203.0,0.25467,15.049749999999998,91877783.9057038
ARG,1968,2.9698545797870604,23261278.0,0.40183,15.196916666666667,91535743.5390968
ARG,1969,3.2758509949192125,23605987.0,0.46775,15.262833333333335,87806453.85349742
ARG,1970,3.4511597978030175,23973058.0,0.40025,15.195333333333336,91188836.0014717
ARG,1971,3.650078618381619,24366439.0,-0.14392,14.651166666666667,104715668.15590699
ARG,1972,3.637858513125294,24782949.0,0.02333,14.81841666666667,106641684.272544
ARG,1973,3.730791117798211,25213388.0,-0.19717,14.597916666666668,113604520.026063
ARG,1974,3.726698966242516,25644506.0,-0.15742,14.637666666666664,123408273.808314
ARG,1975,3.6418224976239095,26066975.0,0.14458,14.939666666666668,125654639.20871799
ARG,1976,3.7687740735861617,26477152.0,-0.35483,14.44025,119843654.29488501
ARG,1977,3.7498713938039474,26878565.0,0.55617,15.35125,110947089.76376799
ARG,1978,3.7627503685147534,27277741.0,0.391,15.186083333333334,106261679.65274301
ARG,1979,3.9987331193654914,27684534.0,0.17958,14.974666666666666,110080617.68158999
ARG,1980,3.8688530673715062,28105888.0,0.43183,15.226916666666664,115100080.834129
ARG,1981,3.5749678629330446,28543364.0,0.37233,15.167416666666668,106122907.592457
ARG,1982,3.567086789409128,28993987.0,0.46167,15.256750000000002,112609186.80118501
ARG,1983,3.572042093872979,29454738.0,0.15925,14.954333333333333,105368454.361271
ARG,1984,3.560142534463531,29920904.0,-0.39425,14.400833333333333,113464113.367569
ARG,1985,3.3103270703535577,30388783.0,0.53117,15.326250000000002,106465815.8585
ARG,1986,3.3772449995858347,30857244.0,0.53967,15.33475,115082598.50338899
ARG,1987,3.6691687251226783,31326473.0,0.39242,15.1875,117702845.70068899
ARG,1988,3.8204455678453035,31795517.0,0.04125,14.836333333333334,117757500.85979299
ARG,1989,3.6292019036584335,32263561.0,0.74792,15.543,114467683.32583798
ARG,1990,3.426481983250768,32729739.0,0.36,15.155083333333332,106160950.744524
ARG,1991,3.527703810077497,33193918.0,0.3025,15.097583333333338,111023414.60868701
ARG,1992,3.6057491169776656,33655151.0,-0.05592,14.739166666666666,123883723.68282901
ARG,1993,3.457164549402175,34110917.0,0.30358,15.098666666666668,122706598.26148401
ARG,1994,3.5420950187821294,34558115.0,0.78358,15.578666666666667,124020615.338871
ARG,1995,3.65664558182821,34994814.0,0.35475,15.149833333333332,114801624.19036001
ARG,1996,3.811457285246096,35419682.0,0.4165,15.211583333333332,135493621.24091002
ARG,1997,3.851202695408929,35833969.0,0.82558,15.620666666666667,124013673.327392
ARG,1998,3.857870915707616,36241590.0,0.46667,15.26175,122581070.161904
ARG,1999,4.01069876316536,36648068.0,0.26983,15.064916666666665,121026859.57131599
ARG,2000,3.8355736654533077,37057452.0,-0.04458,14.7505,116597743.70936398
ARG,2001,3.5685998661009353,37471509.0,0.57533,15.370416666666666,115957940.42038798
ARG,2002,3.2915477348923985,37889370.0,0.38867,15.183750000000005,110724364.295792
ARG,2003,3.5255842701078497,38309379.0,0.72325,15.518333333333334,121237836.475065
ARG,2004,4.069058379863861,38728696.0,0.64708,15.442166666666667,125510168.596283
ARG,2005,4.141236813805975,39145488.0,0.31775,15.112833333333334,115464693.893103
ARG,2006,4.434821452270273,39558890.0,0.766,15.561083333333327,127329892.41003501
ARG,2007,4.382668883717039,39970224.0,-0.167,14.628083333333334,132895207.406606
ARG,2008,4.682912395301823,40382389.0,0.68092,15.476,137805617.353286
